date,RPI,W875RX1,DPCERA3M086SBEA,manufacturing_trade_sales,RETAILx,industrial_production,IPFPNSS,industrial_production_final,industrial_production_consumer_goods,industrial_production_durable_consumer_goods,industrial_production_nondurable_consumer_goods,industrial_production_business_equipment,industrial_production_materials,industrial_production_durable_materials,industrial_production_nondurable_materials,industrial_production_manufacturing_sic,industrial_production_residential_utilities,industrial_production_fuels,capacity_utilization_manufacturing,help_wanted_index,help_wanted_ratio,CLF16OV,CE16OV,unemployment_rate,unemployment_mean_duration,unemployment_lt5_weeks,unemployment_5-14_weeks,unemployment_mt15_weeks,unemployment_15-26_weeks,unemployment_mt27_weeks,unemployment_initial_claims,employment,employment_goods,CES1021000001,USCONS,employment_manufacturing,employment_durablegoods,employment_nondurablegoods,employment_services,employment_trade_transport_utilities,employment_wholesale_trade,employment_retail_trade,employment_finance,employment_government,average_weekly_hours_production_goods,average_weekly_overtime_hours_manufacturing,average_weekly_hours_production_manufacturing,housing_starts_total,housing_starts_northeast,housing_starts_midwest,housing_starts_south,housing_starts_west,new_private_permits_total,new_private_permits_northeast,new_private_permits_midwest,new_private_permits_south,new_private_permits_west,new_orders_consumer_goods,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
715145,2442.158,2293.2,17.272,280932.4012,18235.77392,22.0151,23.3984,22.2848,31.5847,17.0921,38.1504,8.1482,19.1752,10.8291,30.652,20.8194,19.8634,33.4502,62.2659,1357.0,0.152866242,67649.0,63684.0,3.4,7.2,1431.0,653.0,339.0,191.0,115.0,176263.0,52478.0,17627.0,494.1,2862.0,11423.0,6985.0,4355.0,33682.0,10774.0,2568.7,5350.3,2418.0,8105.0,37.2,2.0,37.3,478.0,36.0,59.0,230.0,79.0,4.0,4.0,4.0,4.0,4.0,5.0,13253.95781,5.0,39379.34956,84889.55898,1.24,138.9,286.6,987.9,48400.0,18.0,-333500.0,35.1304,24.9242,48.96116,0.092865141,53.73,56.9,1.108074267,6.569557502,0.05,0.09,0.01,0.04,0.05,0.27,0.62,2.14,3.16,-2.78,-5.37,-5.01,-5.0,-6.31,-6.51,-6.27,-4.05,5.0,0.78,76.643,1.0931,0.9478,33.0,33.1,30.4,29.0,2.92,32.2,28.97,44.7,29.3,21.1,33.2,37.8,22.9,28.9,30.7,29.6,16.042,56.57,17.777,11.326,2.13,2.45,2.04,2.0,6476.0,12298.0,71.1864,1.0
